customer_id,loan_id,loan_type,loan_amount,interest_rate,loan_term,employment_type,income_level,credit_score,gender,marital_status,education_level,default_status,application_date,approval_date,disbursement_date,due_date
CUST-00001728,LN00000314,"Home Loan",42786,0,33,Self-employed,Low,826,Male,Single,PhD,True,2019-09-16,2019-10-06,2019-10-18,2019-12-24
CUST-00004593,LN00004316,"Home Loan",95934,0,52,Self-employed,Medium,632,Female,Married,Bachelor,False,2020-02-01,2020-02-10,2020-02-20,2020-03-23
CUST-00004555,LN00002688,"Car Loan",7737,0,23,Self-employed,Low,661,Male,Divorced,"High School",True,2018-09-24,2018-10-21,2018-11-02,2018-12-15
CUST-00002967,LN00001719,"Car Loan",37062,0,30,Full-time,High,473,Female,Single,PhD,False,2019-04-11,2019-05-03,2019-05-12,2019-06-20
CUST-00003361,LN00004500,"Car Loan",55237,0,36,Full-time,Medium,512,Female,Married,"High School",False,2022-01-13,2022-02-08,2022-02-22,2022-05-28
CUST-00001413,LN00003627,"Car Loan",52571,0,16,Part-time,High,642,Male,Single,Bachelor,True,2018-04-06,2018-04-08,2018-04-11,2018-09-29
CUST-00003585,LN00004575,"Personal Loan",26510,0,45,Self-employed,High,360,Male,Single,"High School",False,2020-01-23,2020-02-11,2020-02-12,2020-07-16
CUST-00001734,LN00000824,"Home Loan",20426,0,50,Part-time,Low,360,Male,Divorced,PhD,False,2018-10-03,2018-10-06,2018-10-20,2018-11-28
CUST-00003631,LN00004316,"Education Loan",38265,0,21,Part-time,Medium,823,Female,Married,PhD,False,2020-02-28,2020-03-11,2020-03-25,2020-07-31
CUST-00003870,LN00002415,"Home Loan",18850,0,58,Full-time,Low,515,Male,Single,"High School",False,2020-03-14,2020-04-08,2020-04-13,2020-06-30
CUST-00002492,LN00004780,"Personal Loan",67150,0,18,Full-time,Medium,722,Male,Married,Bachelor,False,2022-04-23,2022-05-12,2022-05-24,2022-10-31
CUST-00002040,LN00003821,"Home Loan",88312,0,48,Part-time,Medium,722,Male,Divorced,Bachelor,False,2018-11-08,2018-12-04,2018-12-13,2019-02-27
CUST-00004888,LN00001970,"Personal Loan",90613,0,58,Part-time,Medium,670,Female,Divorced,Bachelor,False,2021-10-02,2021-10-09,2021-10-23,2022-01-20
CUST-00001308,LN00003104,"Home Loan",75910,0,26,Part-time,High,505,Male,Divorced,Bachelor,False,2018-09-24,2018-09-25,2018-10-03,2018-11-26
CUST-00004013,LN00003067,"Personal Loan",53375,0,53,Full-time,Low,585,Male,Married,Master,False,2018-10-01,2018-10-28,2018-10-28,2019-04-10
CUST-00001725,LN00001760,"Education Loan",36435,0,35,Part-time,Medium,404,Male,Married,Master,True,2022-06-05,2022-06-06,2022-06-10,2022-09-24
CUST-00004691,LN00003126,"Education Loan",97443,0,37,Full-time,Medium,842,Male,Single,"High School",False,2021-01-26,2021-02-15,2021-02-23,2021-07-23
CUST-00002456,LN00004053,"Education Loan",58132,0,37,Self-employed,High,541,Female,Married,Master,False,2019-07-11,2019-07-16,2019-07-26,2019-10-06
CUST-00000942,LN00002282,"Education Loan",79945,0,57,Self-employed,Medium,790,Female,Divorced,Master,False,2019-10-28,2019-11-16,2019-11-22,2020-02-05
CUST-00002037,LN00004925,"Personal Loan",83050,0,37,Part-time,Medium,797,Female,Single,Master,False,2020-06-12,2020-07-09,2020-07-22,2020-10-02
CUST-00001814,LN00004839,"Home Loan",96402,0,21,Full-time,Low,734,Female,Married,"High School",False,2021-08-31,2021-09-06,2021-09-16,2021-11-13
CUST-00003062,LN00003035,"Education Loan",3983,0,28,Self-employed,High,783,Male,Divorced,Master,True,2021-03-03,2021-03-28,2021-04-02,2021-07-23
CUST-00002395,LN00001124,"Education Loan",98241,0,25,Full-time,High,746,Female,Divorced,Bachelor,False,2019-07-09,2019-07-12,2019-07-18,2019-11-27
CUST-00004368,LN00001235,"Home Loan",21662,0,13,Full-time,Medium,683,Male,Single,Bachelor,False,2021-01-22,2021-01-29,2021-02-11,2021-06-06
CUST-00001285,LN00000675,"Home Loan",24510,0,59,Self-employed,Medium,809,Female,Divorced,"High School",False,2021-04-18,2021-05-05,2021-05-17,2021-09-22
CUST-00000396,LN00002703,"Car Loan",79187,0,24,Part-time,High,469,Male,Married,"High School",False,2018-09-13,2018-10-12,2018-10-20,2019-02-08
CUST-00003764,LN00002306,"Home Loan",41998,0,38,Part-time,Medium,622,Male,Divorced,"High School",False,2020-08-15,2020-08-24,2020-08-26,2021-01-14
CUST-00004250,LN00001269,"Home Loan",57846,0,20,Self-employed,Medium,773,Male,Single,PhD,False,2020-01-24,2020-02-12,2020-02-19,2020-03-22
CUST-00001091,LN00003222,"Home Loan",95071,0,18,Full-time,High,531,Female,Divorced,Master,True,2022-10-26,2022-11-05,2022-11-05,2023-01-29
CUST-00002889,LN00004720,"Car Loan",7640,0,59,Part-time,Medium,658,Female,Divorced,"High School",False,2020-11-06,2020-11-12,2020-11-21,2021-04-10
CUST-00001723,LN00004195,"Home Loan",45547,0,21,Full-time,Low,574,Female,Married,"High School",False,2022-07-11,2022-07-15,2022-07-20,2022-10-21
CUST-00004444,LN00003795,"Personal Loan",55620,0,20,Self-employed,Medium,331,Male,Married,"High School",False,2019-07-12,2019-08-06,2019-08-14,2019-10-03
CUST-00004007,LN00004079,"Education Loan",16317,0,33,Part-time,High,476,Female,Married,Bachelor,False,2019-11-12,2019-11-22,2019-11-22,2020-01-14
CUST-00001087,LN00002060,"Personal Loan",8564,0,34,Part-time,Low,364,Male,Married,"High School",False,2021-03-10,2021-03-27,2021-03-31,2021-09-24
CUST-00001305,LN00001250,"Car Loan",28345,0,18,Part-time,Medium,326,Female,Divorced,Bachelor,False,2019-01-25,2019-02-09,2019-02-16,2019-05-08
CUST-00003113,LN00004030,"Car Loan",95223,0,59,Self-employed,Low,778,Female,Married,Bachelor,False,2019-12-27,2020-01-14,2020-01-28,2020-03-10
CUST-00001015,LN00002861,"Car Loan",80273,0,20,Self-employed,High,567,Female,Divorced,PhD,False,2020-01-07,2020-01-26,2020-02-04,2020-06-06
CUST-00004373,LN00003514,"Car Loan",75859,0,38,Self-employed,Low,365,Female,Married,"High School",True,2020-06-18,2020-06-22,2020-07-06,2020-10-21
CUST-00000221,LN00003220,"Car Loan",81765,0,35,Full-time,Medium,432,Female,Married,PhD,False,2022-09-10,2022-09-16,2022-09-26,2023-02-04
CUST-00003806,LN00000179,"Education Loan",75038,0,40,Full-time,Medium,665,Male,Married,"High School",False,2018-02-17,2018-02-19,2018-02-24,2018-04-24
CUST-00001127,LN00002200,"Home Loan",53393,0,28,Full-time,High,381,Female,Divorced,Master,False,2019-09-03,2019-09-27,2019-10-02,2019-11-15
CUST-00003257,LN00004931,"Personal Loan",67081,0,31,Part-time,Low,627,Female,Married,"High School",False,2020-03-05,2020-03-14,2020-03-27,2020-06-07
CUST-00001931,LN00004678,"Personal Loan",30430,0,18,Part-time,Low,397,Female,Divorced,"High School",False,2021-07-09,2021-07-27,2021-07-29,2021-10-06
CUST-00002123,LN00004292,"Home Loan",76532,0,54,Part-time,High,626,Male,Married,"High School",False,2019-07-24,2019-07-28,2019-08-04,2019-10-16
CUST-00000473,LN00002530,"Car Loan",28788,0,51,Self-employed,High,841,Female,Married,"High School",False,2018-09-10,2018-10-08,2018-10-21,2019-02-08
CUST-00000416,LN00002256,"Home Loan",96505,0,18,Self-employed,High,424,Female,Single,"High School",False,2022-09-23,2022-09-27,2022-09-27,2022-10-27
CUST-00001869,LN00000936,"Car Loan",49543,0,39,Part-time,High,509,Male,Married,"High School",True,2019-05-28,2019-06-19,2019-06-30,2019-11-09
CUST-00004113,LN00000957,"Education Loan",14919,0,30,Self-employed,Medium,432,Female,Divorced,PhD,True,2020-01-17,2020-02-07,2020-02-10,2020-07-13
CUST-00001534,LN00002474,"Personal Loan",70346,0,31,Full-time,Medium,802,Male,Single,Master,False,2020-03-06,2020-03-16,2020-03-23,2020-07-12
CUST-00001463,LN00001086,"Personal Loan",97122,0,55,Full-time,High,456,Male,Divorced,PhD,False,2020-03-07,2020-03-25,2020-03-30,2020-06-08
CUST-00001866,LN00004663,"Education Loan",40974,0,50,Self-employed,High,681,Female,Divorced,Master,False,2020-05-13,2020-05-24,2020-06-03,2020-09-02
CUST-00004010,LN00003435,"Education Loan",17371,0,51,Full-time,Low,321,Male,Single,PhD,False,2018-06-05,2018-06-21,2018-06-29,2018-12-13
CUST-00003131,LN00002666,"Car Loan",46084,0,18,Full-time,Medium,718,Female,Married,PhD,True,2022-06-15,2022-07-06,2022-07-06,2022-11-20
CUST-00001737,LN00002993,"Home Loan",30629,0,17,Full-time,Low,771,Male,Single,"High School",False,2021-05-18,2021-06-13,2021-06-27,2021-10-07
CUST-00003187,LN00001102,"Car Loan",52184,0,36,Part-time,Low,533,Female,Divorced,PhD,False,2018-11-20,2018-12-11,2018-12-25,2019-04-11
CUST-00000472,LN00004983,"Car Loan",62916,0,52,Self-employed,Medium,753,Male,Married,Master,False,2022-11-01,2022-11-20,2022-11-21,2023-02-15
CUST-00003178,LN00002977,"Personal Loan",74972,0,24,Self-employed,High,461,Male,Single,Bachelor,False,2022-11-24,2022-12-08,2022-12-20,2023-05-19
CUST-00002927,LN00000284,"Car Loan",63187,0,50,Part-time,Medium,600,Male,Divorced,Master,False,2022-11-14,2022-12-01,2022-12-12,2023-02-21
CUST-00002866,LN00004472,"Home Loan",13984,0,51,Full-time,Low,605,Female,Married,PhD,False,2020-11-30,2020-12-08,2020-12-21,2021-04-14
CUST-00003198,LN00003791,"Car Loan",34039,0,33,Part-time,Medium,301,Male,Divorced,Bachelor,True,2018-12-28,2019-01-18,2019-01-18,2019-04-23
CUST-00002462,LN00002820,"Personal Loan",86431,0,28,Full-time,High,570,Female,Married,"High School",False,2019-01-07,2019-02-04,2019-02-14,2019-05-24
CUST-00003582,LN00000788,"Home Loan",84691,0,59,Part-time,Medium,720,Female,Married,Bachelor,False,2020-08-08,2020-08-24,2020-08-27,2021-02-11
CUST-00000501,LN00004469,"Home Loan",59606,0,33,Full-time,High,442,Male,Single,"High School",True,2021-12-10,2022-01-02,2022-01-14,2022-02-23
CUST-00000121,LN00000857,"Personal Loan",11616,0,45,Part-time,High,834,Female,Married,Master,False,2019-09-27,2019-10-22,2019-10-30,2019-12-02
CUST-00001776,LN00001699,"Personal Loan",51072,0,19,Part-time,Low,336,Female,Divorced,Bachelor,True,2019-12-10,2020-01-01,2020-01-04,2020-04-21
CUST-00000607,LN00002681,"Car Loan",25574,0,56,Full-time,Low,406,Male,Married,Bachelor,False,2022-08-13,2022-09-08,2022-09-16,2023-02-15
CUST-00004446,LN00002134,"Personal Loan",4430,0,29,Full-time,High,596,Female,Divorced,Bachelor,False,2021-11-01,2021-11-11,2021-11-16,2022-03-04
CUST-00000820,LN00004195,"Education Loan",13676,0,35,Self-employed,High,396,Female,Married,"High School",False,2020-01-22,2020-01-27,2020-01-31,2020-07-28
CUST-00003265,LN00002422,"Personal Loan",11816,0,53,Self-employed,Low,580,Male,Married,"High School",False,2021-08-29,2021-09-09,2021-09-18,2022-03-04
CUST-00000784,LN00002806,"Education Loan",33733,0,13,Part-time,High,409,Male,Single,Master,False,2021-07-25,2021-08-04,2021-08-07,2021-09-25
CUST-00001847,LN00003932,"Personal Loan",86680,0,13,Part-time,Medium,848,Male,Married,Master,False,2018-11-18,2018-12-14,2018-12-26,2019-04-30
CUST-00004593,LN00000625,"Education Loan",3050,0,38,Self-employed,High,487,Male,Married,PhD,False,2019-07-09,2019-07-25,2019-08-03,2019-11-13
CUST-00000392,LN00004179,"Education Loan",34933,0,25,Self-employed,High,787,Female,Divorced,"High School",False,2020-11-23,2020-12-02,2020-12-03,2021-02-14
CUST-00003746,LN00001601,"Personal Loan",25951,0,59,Full-time,Low,653,Female,Divorced,Master,False,2018-04-24,2018-05-06,2018-05-18,2018-07-17
CUST-00001133,LN00000001,"Home Loan",33413,0,50,Self-employed,Low,318,Female,Divorced,Bachelor,False,2018-01-02,2018-01-06,2018-01-13,2018-04-27
CUST-00002977,LN00004782,"Home Loan",35801,0,23,Part-time,Low,692,Male,Married,Bachelor,False,2020-01-20,2020-01-23,2020-01-25,2020-04-04
CUST-00002518,LN00004346,"Education Loan",56619,0,43,Self-employed,Medium,560,Female,Divorced,Bachelor,True,2020-01-29,2020-02-04,2020-02-18,2020-03-22
CUST-00004446,LN00004506,"Home Loan",33913,0,39,Self-employed,High,709,Male,Divorced,Master,True,2022-05-14,2022-05-28,2022-06-09,2022-10-30
CUST-00004871,LN00001410,"Personal Loan",41600,0,39,Self-employed,High,702,Female,Married,Bachelor,False,2020-11-25,2020-11-26,2020-11-26,2021-01-08
CUST-00002197,LN00003868,"Education Loan",58775,0,57,Self-employed,Low,783,Male,Divorced,Bachelor,False,2022-11-03,2022-11-19,2022-11-29,2023-02-20
CUST-00003461,LN00004586,"Car Loan",91816,0,36,Part-time,High,603,Female,Single,"High School",False,2020-10-28,2020-11-19,2020-11-28,2021-03-29
CUST-00004440,LN00002971,"Education Loan",91093,0,15,Self-employed,High,317,Female,Single,"High School",False,2021-03-30,2021-04-22,2021-04-28,2021-10-02
CUST-00000677,LN00002588,"Car Loan",36400,0,37,Self-employed,Medium,483,Male,Divorced,Master,False,2020-03-11,2020-03-31,2020-04-14,2020-08-10
CUST-00000595,LN00000799,"Car Loan",5494,0,47,Part-time,High,704,Female,Divorced,"High School",False,2022-01-15,2022-01-22,2022-01-29,2022-05-25
CUST-00003885,LN00000943,"Education Loan",81688,0,14,Self-employed,Medium,430,Female,Divorced,PhD,False,2022-04-03,2022-04-18,2022-04-24,2022-06-25
CUST-00003152,LN00003463,"Car Loan",90431,0,12,Part-time,High,778,Female,Married,Master,False,2022-05-19,2022-06-07,2022-06-10,2022-11-23
CUST-00003325,LN00001328,"Home Loan",75691,0,28,Self-employed,Low,307,Female,Single,PhD,False,2019-07-27,2019-08-19,2019-08-26,2019-12-22
CUST-00002935,LN00000695,"Car Loan",98419,0,18,Self-employed,Low,617,Male,Single,PhD,True,2018-03-24,2018-04-19,2018-04-28,2018-08-17
CUST-00004334,LN00003417,"Home Loan",44001,0,59,Self-employed,High,690,Female,Divorced,Master,False,2020-10-30,2020-11-01,2020-11-04,2021-01-15
CUST-00002986,LN00004231,"Education Loan",68364,0,16,Full-time,Low,818,Male,Divorced,"High School",False,2019-03-10,2019-04-01,2019-04-15,2019-09-26
CUST-00002364,LN00000186,"Car Loan",46028,0,30,Self-employed,Medium,435,Male,Married,"High School",True,2019-09-10,2019-10-01,2019-10-12,2020-02-06
CUST-00000840,LN00000478,"Car Loan",98659,0,50,Part-time,Low,830,Male,Married,Master,False,2021-06-10,2021-06-26,2021-06-30,2021-09-07
CUST-00002511,LN00004097,"Home Loan",38573,0,57,Full-time,Medium,666,Female,Single,PhD,False,2021-05-30,2021-06-03,2021-06-10,2021-10-02
CUST-00003770,LN00002898,"Home Loan",1806,0,45,Self-employed,High,788,Male,Married,Master,False,2020-02-29,2020-03-13,2020-03-25,2020-08-20
CUST-00004688,LN00003016,"Education Loan",57638,0,46,Part-time,High,310,Male,Single,Master,False,2022-04-24,2022-05-07,2022-05-08,2022-08-07
CUST-00002888,LN00003816,"Education Loan",30757,0,27,Self-employed,Low,745,Male,Divorced,Bachelor,False,2020-05-19,2020-06-01,2020-06-13,2020-08-16
CUST-00003044,LN00001686,"Car Loan",35636,0,51,Part-time,High,413,Female,Divorced,Bachelor,False,2018-11-17,2018-11-27,2018-12-06,2019-01-15
CUST-00001632,LN00000992,"Personal Loan",81097,0,58,Self-employed,High,495,Female,Single,PhD,False,2020-03-08,2020-04-04,2020-04-18,2020-09-24
CUST-00001406,LN00002750,"Car Loan",49280,0,50,Part-time,Medium,622,Male,Divorced,"High School",False,2022-07-27,2022-08-15,2022-08-22,2022-12-08
CUST-00004246,LN00004366,"Car Loan",25262,0,38,Part-time,Medium,811,Male,Married,Bachelor,False,2022-11-14,2022-11-26,2022-12-10,2023-03-28
CUST-00002490,LN00002946,"Education Loan",81435,0,52,Full-time,High,464,Female,Divorced,Bachelor,False,2020-05-28,2020-06-18,2020-06-22,2020-12-01
CUST-00004491,LN00003399,"Education Loan",63211,0,49,Full-time,Low,551,Male,Divorced,PhD,False,2021-07-29,2021-08-06,2021-08-10,2022-01-02
CUST-00003437,LN00000195,"Car Loan",55842,0,36,Part-time,Low,343,Female,Single,Master,False,2021-02-17,2021-03-08,2021-03-14,2021-05-28
CUST-00000006,LN00002303,"Home Loan",57979,0,37,Part-time,Low,769,Male,Married,Bachelor,True,2018-03-04,2018-03-05,2018-03-08,2018-04-27
CUST-00002582,LN00000079,"Education Loan",82470,0,25,Full-time,High,788,Female,Married,"High School",True,2022-09-06,2022-09-17,2022-09-19,2023-03-04
CUST-00000220,LN00003947,"Car Loan",39197,0,25,Part-time,Low,480,Female,Divorced,PhD,False,2022-04-16,2022-04-23,2022-05-05,2022-08-13
CUST-00002919,LN00001122,"Personal Loan",42844,0,25,Self-employed,Low,376,Female,Divorced,Bachelor,False,2022-11-02,2022-11-17,2022-11-22,2023-01-07
CUST-00000012,LN00003222,"Car Loan",65754,0,36,Self-employed,High,673,Male,Married,PhD,False,2021-04-07,2021-04-07,2021-04-20,2021-07-24
CUST-00002843,LN00000786,"Personal Loan",35157,0,47,Part-time,Medium,366,Male,Married,Bachelor,False,2019-10-14,2019-10-29,2019-11-03,2019-12-28
CUST-00000458,LN00002862,"Personal Loan",78129,0,15,Part-time,Medium,824,Female,Single,Bachelor,False,2021-07-20,2021-07-25,2021-08-06,2021-12-22
CUST-00002273,LN00000447,"Personal Loan",41042,0,58,Full-time,High,391,Female,Divorced,PhD,True,2019-10-20,2019-11-08,2019-11-17,2020-01-25
CUST-00000167,LN00004219,"Car Loan",62665,0,26,Full-time,Medium,543,Male,Divorced,"High School",False,2019-12-07,2019-12-12,2019-12-23,2020-02-06
CUST-00001974,LN00002724,"Education Loan",83856,0,43,Part-time,Low,640,Female,Married,"High School",True,2019-01-04,2019-01-06,2019-01-11,2019-03-16
CUST-00001945,LN00001582,"Home Loan",28376,0,29,Self-employed,High,603,Male,Single,Master,True,2019-04-17,2019-04-25,2019-05-01,2019-08-02
CUST-00002196,LN00000359,"Home Loan",56554,0,25,Full-time,High,697,Female,Married,Bachelor,False,2020-01-26,2020-02-13,2020-02-16,2020-08-06
CUST-00004132,LN00002287,"Car Loan",15199,0,12,Self-employed,Medium,747,Female,Divorced,Master,False,2021-08-11,2021-08-13,2021-08-15,2022-01-12
CUST-00003829,LN00001766,"Car Loan",82412,0,53,Self-employed,High,396,Male,Divorced,PhD,True,2021-01-02,2021-01-22,2021-01-24,2021-03-24
CUST-00004738,LN00000805,"Personal Loan",51948,0,31,Self-employed,High,630,Male,Divorced,Master,False,2020-05-28,2020-06-03,2020-06-05,2020-11-30
CUST-00000240,LN00002731,"Education Loan",74781,0,21,Self-employed,Low,504,Female,Divorced,PhD,True,2020-07-17,2020-07-30,2020-08-13,2020-11-30
CUST-00000917,LN00004765,"Car Loan",73750,0,21,Full-time,High,748,Male,Single,"High School",False,2020-09-10,2020-10-09,2020-10-21,2021-02-27
CUST-00002953,LN00004063,"Home Loan",67262,0,35,Part-time,High,717,Female,Divorced,PhD,False,2022-01-22,2022-02-12,2022-02-13,2022-03-16
CUST-00003439,LN00000143,"Car Loan",47600,0,45,Part-time,High,376,Male,Married,PhD,False,2019-10-10,2019-10-23,2019-10-28,2019-12-12
CUST-00000856,LN00002235,"Education Loan",77898,0,39,Full-time,High,848,Female,Single,Master,False,2019-08-26,2019-09-17,2019-09-17,2019-10-23
CUST-00002665,LN00003560,"Education Loan",63483,0,38,Self-employed,Medium,724,Male,Single,Bachelor,False,2022-04-11,2022-05-05,2022-05-10,2022-10-29
CUST-00003239,LN00002170,"Car Loan",19297,0,51,Part-time,High,728,Male,Divorced,Master,True,2022-05-31,2022-06-02,2022-06-09,2022-07-31
CUST-00000554,LN00003422,"Car Loan",31448,0,12,Part-time,Low,784,Female,Single,"High School",False,2019-07-01,2019-07-05,2019-07-10,2019-08-09
CUST-00002814,LN00001124,"Education Loan",27172,0,44,Part-time,Medium,434,Female,Divorced,"High School",False,2018-07-26,2018-07-30,2018-07-31,2018-12-23
CUST-00001886,LN00000284,"Education Loan",43874,0,15,Self-employed,High,553,Female,Single,"High School",False,2020-02-28,2020-03-17,2020-03-23,2020-06-29
CUST-00002946,LN00000384,"Personal Loan",8657,0,18,Part-time,Medium,554,Female,Single,Bachelor,False,2021-04-03,2021-04-29,2021-05-10,2021-10-27
CUST-00001229,LN00001579,"Car Loan",85386,0,20,Full-time,High,798,Female,Married,Master,False,2018-05-04,2018-05-13,2018-05-15,2018-08-04
CUST-00000195,LN00003873,"Car Loan",26425,0,27,Part-time,High,783,Female,Married,PhD,False,2022-10-24,2022-11-01,2022-11-09,2023-04-28
CUST-00003688,LN00002946,"Car Loan",27685,0,16,Part-time,Medium,345,Male,Married,PhD,False,2018-09-30,2018-10-28,2018-11-08,2019-03-13
CUST-00001426,LN00004283,"Home Loan",25578,0,45,Full-time,Medium,742,Female,Single,Bachelor,True,2021-11-06,2021-11-21,2021-12-01,2022-02-23
CUST-00003820,LN00000624,"Personal Loan",29831,0,34,Self-employed,Medium,303,Female,Married,"High School",False,2019-04-19,2019-04-27,2019-05-04,2019-07-01
CUST-00002694,LN00000545,"Education Loan",8906,0,54,Part-time,Medium,300,Female,Married,Bachelor,False,2018-12-20,2018-12-25,2018-12-30,2019-06-23
CUST-00003754,LN00000914,"Personal Loan",62413,0,36,Self-employed,Low,589,Female,Married,PhD,True,2018-04-07,2018-04-11,2018-04-11,2018-09-17
CUST-00001972,LN00002138,"Home Loan",55028,0,24,Self-employed,Medium,408,Male,Single,"High School",False,2018-03-23,2018-03-26,2018-03-27,2018-05-22
CUST-00000500,LN00002544,"Personal Loan",8287,0,35,Self-employed,Low,759,Female,Divorced,Bachelor,False,2019-06-21,2019-07-10,2019-07-23,2019-10-10
CUST-00004115,LN00003733,"Home Loan",34660,0,22,Part-time,High,565,Female,Married,PhD,False,2021-10-16,2021-11-05,2021-11-16,2022-01-26
CUST-00003774,LN00003996,"Personal Loan",76758,0,28,Part-time,High,437,Male,Single,PhD,False,2020-12-20,2021-01-06,2021-01-18,2021-07-04
CUST-00003648,LN00001748,"Personal Loan",61504,0,48,Full-time,Medium,733,Male,Single,Bachelor,True,2021-01-22,2021-02-06,2021-02-13,2021-03-23
